agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Lisbon Police Department,2013,New Hampshire,1579,NH00548,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,13,6,4,2,0,7,0,0,0,0,27,0,1,1,13,14,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,0,0,0,0,2,1,1,0,0,12,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon Police Department,2012,New Hampshire,1594,NH00548,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,7,3,4,0,15,1,1,0,0,47,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,2,1,1,0,4,0,0,0,0,25,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon Police Department,2011,New Hampshire,1597,NH00548,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,29,4,1,3,0,11,0,0,0,0,45,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,3,0,3,0,5,0,0,0,0,29,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon Police Department,2010,New Hampshire,1595,NH00548,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,22,5,1,3,1,12,0,0,0,0,41,0,2,2,17,19,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,17,0,0,0,0,3,0,0,0,0,21,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon Police Department,2009,New Hampshire,1668,NH00548,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,30,5,2,2,1,16,0,0,0,0,52,0,1,1,21,22,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,15,1,1,0,0,4,0,0,0,0,21,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon Police Department,2008,New Hampshire,1669,NH00548,0,0,0,0,0,1,1,0,0,0,0,0,0,29,0,0,0,0,29,6,5,0,1,23,3,1,2,0,62,0,0,1,32,33,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,1,1,0,0,6,0,0,0,0,24,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon Police Department,2007,New Hampshire,1663,NH00548,0,0,0,0,0,1,0,1,0,0,0,0,0,43,0,0,0,0,43,3,2,1,0,19,1,0,1,0,67,0,0,1,23,24,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,1,1,0,0,4,1,0,1,0,31,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon Police Department,2006,New Hampshire,1648,NH00548,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,3,0,0,42,4,2,0,2,19,1,1,0,0,70,0,4,4,24,28,0,0,0,0,0,0,0,0,0,0,24,0,2,0,0,22,0,0,0,0,3,0,0,0,0,27,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon Police Department,2005,New Hampshire,1647,NH00548,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,1,24,10,6,3,1,16,1,1,0,0,53,0,2,2,27,29,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,2,1,0,1,0,1,1,0,0,12,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon Police Department,2004,New Hampshire,1640,NH00548,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,5,3,2,0,13,1,1,0,0,49,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon Police Department,2003,New Hampshire,1628,NH00548,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,3,3,0,0,11,2,0,1,1,49,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,1,1,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon Police Department,2002,New Hampshire,1637,NH00548,0,0,0,0,0,1,1,0,1,0,0,0,1,37,1,0,0,2,34,6,0,6,0,6,0,0,0,0,51,0,3,5,12,17,0,0,1,1,0,0,0,0,0,0,19,1,0,0,2,16,1,0,1,0,0,0,0,0,0,21,0,3,4,1,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon Police Department,2001,New Hampshire,1617,NH00548,0,0,1,0,0,0,0,0,0,0,0,0,0,63,1,0,1,0,61,7,7,0,0,6,0,0,0,0,76,0,2,2,13,15,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,29,1,1,0,0,4,0,0,0,0,35,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon Police Department,2000,New Hampshire,1587,NH00548,0,0,1,0,0,0,0,0,0,0,0,0,0,42,0,2,0,0,40,9,5,4,0,16,1,0,0,1,68,0,2,2,26,28,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,34,0,0,0,0,10,1,0,0,1,46,0,1,1,11,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,0,0,0,0,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
